name,children,size
PFN1,"WIPF2	1",0.1
PFN2,"SYN1	1",0.1
PFN2,"ROCK1	1",0.1
PFN2,"VASP	1",0.1
PFN2,"FHOD1	1",0.1
PFN2,"EVL	1",0.1
PGD,"NAA38	1",0.1
PGM1,"S100A1	1",0.1
PGM1,"S100B	1",0.1
PHB,"RB1	1",0.1
PHB,"RBL2	1",0.1
PHB,"TP53	1",0.1
PHB,"SMARCA2	1",0.1
PHB,"NCOR1	1",0.1
PHB,"SMARCA4	1",0.1
PHB,"SIN3A	1",0.1
PHKG1,"CTRC	1",0.1
PHKG1,"PHKG2	1",0.1
PIAS2,"SNIP1	1",0.1
PIGR,"RAB3B	1",0.1
PIGR,"CCL5	1",0.1
PIGR,"AP1M1	1",0.1
PIK3CA,"PRKCD	1",0.1
PIK3CA,"SH3KBP1	1",0.1
PIK3CA,"IRS4	1",0.1
PIK3CA,"PIK3R3	1",0.1
PIK3CA,"MRAS	1",0.1
PIK3CA,"RASD2	1",0.1
PIK3CB,"PIK3R1	1",0.1
PIK3CB,"PRKCE	1",0.1
PIK3CB,"PRKCD	1",0.1
PIK3CD,"PIK3R1	1",0.1
PIK3R1,"NUP85	1",0.1
PIK3R1,"PTPN11	1",0.1
PIK3R1,"TYK2	1",0.1
PIK3R1,"SRC	1",0.1
PIK3R1,"TGFBR1	1",0.1
PIK3R1,"TUBG1	1",0.1
PIK3R1,"SH3KBP1	1",0.1
PIK3R1,"WAS	1",0.1
PIK3R1,"SYN1	1",0.1
PIK3R1,"RRAS2	1",0.1
PIK3R1,"TEK	1",0.1
PIK3R1,"TIE1	1",0.1
PIK3R1,"SHB	1",0.1
PIK3R1,"TYRO3	1",0.1
PIK3R1,"SLC9A2	1",0.1
PIK3R1,"SHC1	1",0.1
PIK3R1,"PTK2	1",0.1
PIK3R1,"IRS2	1",0.1
PIK3R1,"MAPK8	1",0.1
PIK3R1,"RAC1	1",0.1
PIK3R1,"TUBA1B	1",0.1
PIK3R1,"ADAM12	1",0.1
PIK3R1,"BCAR1	1",0.1
PIK3R1,"IRS4	1",0.1
PIK3R1,"SOCS1	1",0.1
PIK3R1,"CD2AP	1",0.1
PIK3R1,"HGS	1",0.1
PIK3R1,"TOM1L1	1",0.1
PIK3R1,"TRAT1	1",0.1
PIK3R1,"YWHAG	1",0.1
PIK3R1,"AGAP2	1",0.1
PIK3R1,"VAV3	1",0.1
PIK3R1,"GAB2	1",0.1
PIK3R1,"PIK3AP1	1",0.1
PIK3R1,"GAB3	1",0.1
PIK3R1,"ARHGAP32	1",0.1
PIK3R1,"PPM1A	1",0.1
PIK3R1,"WBP11	1",0.1
PIK3R1,"PTPN6	1",0.1
PIM1,"PTPRO	1",0.1
PIM1,"SND1	1",0.1
PIM1,"CBX3	1",0.1
PIM1,"CBX1	1",0.1
PIN1,"PTPN1	1",0.1
PIN1,"RAB4A	1",0.1
PIN1,"UBB	1",0.1
PITPNA,"PLCG1	1",0.1
PITX1,"POU1F1	1",0.1
PKD1,"PKD2	1",0.1
PKD1,"TLN1	1",0.1
PKD1,"SRC	1",0.1
PKD2,"CD2AP	1",0.1
PKD2,"TNNI3	1",0.1
PKD2,"TRPC1	1",0.1
PKD2,"HAX1	1",0.1
PKM2,"SORBS2	1",0.1
PKM2,"EXOSC5	1",0.1
PKN1,"MAP2K6	1",0.1
PKN1,"MAPK12	1",0.1
PLA2G1B,"PLA2G2A	1",0.1
PLA2G1B,"PLAA	1",0.1
PLA2G2A,"PLA2R1	1",0.1
PLAT,"PLG	1",0.1
PLAT,"MAPK1	1",0.1
PLAT,"SPARC	1",0.1
PLAT,"CLEC3B	1",0.1
PLAT,"PLAU	1",0.1
PLAT,"MAPK3	1",0.1
PLAT,"LRP1B	1",0.1
PLAT,"CKAP4	1",0.1
PLAU,"PLG	1",0.1
PLAU,"PLAUR	1",0.1
PLAUR,"VTN	1",0.1
PLAUR,"LRP1B	1",0.1
PLCG1,"VAV1	1",0.1
PLCG1,"ZAP70	1",0.1
PLCG1,"GNB2L1	1",0.1
PLCG1,"SOS1	1",0.1
PLCG1,"SRC	1",0.1
PLCG1,"WAS	1",0.1
PLCG1,"SYN1	1",0.1
PLCG1,"SYK	1",0.1
PLCG1,"SHB	1",0.1
PLCG1,"PTK2	1",0.1
PLCG1,"IRS2	1",0.1
PLCG1,"PTPRJ	1",0.1
PLCG1,"TUB	1",0.1
PLCG1,"SOS2	1",0.1
PLCG1,"DGKZ	1",0.1
PLCG1,"SH3BP2	1",0.1
PLCG1,"LAT	1",0.1
PLCG1,"PLD2	1",0.1
PLCG1,"KHDRBS1	1",0.1
PLCG1,"PKN2	1",0.1
PLCG1,"PICALM	1",0.1
PLCG1,"BAG3	1",0.1
PLCG1,"PRKD1	1",0.1
PLCG1,"AGAP2	1",0.1
PLCG1,"VAV3	1",0.1
PLCG1,"SNAP91	1",0.1
PLCG1,"GIT1	1",0.1
PLCG1,"USO1	1",0.1
PLCG1,"LAT2	1",0.1
PLCG1,"TNK1	1",0.1
PLCG1,"TRPM7	1",0.1
PLCG1,"ARHGAP32	1",0.1
PLCG1,"SOCS7	1",0.1
PLCG1,"TRPC3	1",0.1
PLD1,"PRKCA	1",0.1
PLD1,"RALA	1",0.1
PLD2,"PRKCA	1",0.1
PLD2,"PRKCD	1",0.1
PLEC,"SPTAN1	1",0.1
PLEC,"SPTA1	1",0.1
PLG,"PRNP	1",0.1
PLG,"SPARC	1",0.1
PLG,"CLEC3B	1",0.1
PLG,"THBS1	1",0.1
PLG,"SERPINF2	1",0.1
PLG,"AMOT	1",0.1
PLG,"TFPI2	1",0.1
PLG,"RUVBL1	1",0.1
PLG,"CDCP1	1",0.1
PLIN1,"PRKACA	1",0.1
PLK1,"PSMA3	1",0.1
PLK1,"PSMA5	1",0.1
PLK1,"CEP55	1",0.1
PLN,"S100A1	1",0.1
PLN,"PPP1R3A	1",0.1
PLN,"PRKACA	1",0.1
PLN,"SLN	1",0.1
PLSCR1,"SLPI	1",0.1
PLSCR1,"PRKCD	1",0.1
PMCH,"MCHR2	1",0.1
POLA1,"RB1	1",0.1
POLB,"PRKCA	1",0.1
POLD1,"WRNIP1	1",0.1
POLD2,"WRNIP1	1",0.1
POLD2,"WRN	1",0.1
POLG,"SSBP1	1",0.1
POLR3D,"POLR3E	1",0.1
POMC,"VTN	1",0.1
POU1F1,"NR1I2	1",0.1
POU1F1,"NR1I3	1",0.1
PPARA,"MAPK1	1",0.1
PPARA,"RXRA	1",0.1
PPARA,"NCOR2	1",0.1
PPARA,"NCOR1	1",0.1
PPARA,"MAPK3	1",0.1
PPARA,"DAP3	1",0.1
PPARA,"NRIP1	1",0.1
PPARA,"NCOA1	1",0.1
PPARA,"MED1	1",0.1
PPARA,"PPARGC1A	1",0.1
PPARA,"AKAP13	1",0.1
PPARA,"GADD45G	1",0.1
PPARA,"MED24	1",0.1
PPARA,"NR1H3	1",0.1
PPARA,"AIP	1",0.1
PPARA,"NRBF2	1",0.1
PPARA,"PRIC285	1",0.1
PPARA,"MECR	1",0.1
PPARG,"MAPK1	1",0.1
PPARG,"RXRA	1",0.1
PPARG,"RXRG	1",0.1
PPM1A,"PRKCD	1",0.1
PPP1CA,"EIF2AK2	1",0.1
PPP1CA,"PRKCD	1",0.1
PPP1CA,"ZFYVE9	1",0.1
PPP1CC,"EIF2AK2	1",0.1
PPP1R8,"MELK	1",0.1
PPP2CA,"PRKCD	1",0.1
PPP2CA,"RHO	1",0.1
PPP2CB,"AXIN1	1",0.1
PPP2CB,"PACS1	1",0.1
PPP2CB,"LCMT1	1",0.1
PPP2R5A,"EIF2AK2	1",0.1
PPP2R5C,"PRKCD	1",0.1
PPP4C,"REL	1",0.1
PRDX1,"PRDX4	1",0.1
PRG2,"PRKCZ	1",0.1
PRKACA,"NUP85	1",0.1
PRKACA,"PTPN7	1",0.1
PRKACA,"RRAD	1",0.1
PRKACA,"RAP1A	1",0.1
PRKACA,"RAP1B	1",0.1
PRKACA,"RYR1	1",0.1
PRKACA,"RYR2	1",0.1
PRKACA,"PRKAR1A	1",0.1
PRKACA,"SRC	1",0.1
PRKACB,"PKIA	1",0.1
PRKACB,"PKIB	1",0.1
PRKAR1A,"SLC2A4	1",0.1
PRKAR1A,"PRKAR1B	1",0.1
PRKAR1A,"PRKX	1",0.1
PRKAR1A,"AKAP4	1",0.1
PRKAR1A,"RFC2	1",0.1
PRKAR1A,"AKAP10	1",0.1
PRKAR1A,"AKAP11	1",0.1
PRKAR1A,"ARFGEF2	1",0.1
PRKAR1A,"AKAP7	1",0.1
PRKAR1B,"AKAP1	1",0.1
PRKAR1B,"WRN	1",0.1
PRKAR1B,"PPP1R9A	1",0.1
PRKAR2A,"RYR2	1",0.1
PRKAR2A,"SCTR	1",0.1
PRKAR2A,"SEMG2	1",0.1
PRKAR2A,"PRKX	1",0.1
PRKAR2A,"AKAP14	1",0.1
PRKAR2A,"AKAP1	1",0.1
PRKAR2A,"AKAP9	1",0.1
PRKAR2A,"AKAP13	1",0.1
PRKAR2A,"AKAP5	1",0.1
PRKAR2A,"AKAP3	1",0.1
PRKAR2A,"AKAP6	1",0.1
PRKAR2A,"AKAP8	1",0.1
PRKAR2A,"AKAP10	1",0.1
PRKAR2A,"AKAP11	1",0.1
PRKAR2A,"AKAP12	1",0.1
PRKAR2A,"NBEA	1",0.1
PRKAR2A,"RAB32	1",0.1
PRKAR2A,"AKAP2	1",0.1
PRKAR2A,"ARFGEF2	1",0.1
PRKAR2A,"MYCBPAP	1",0.1
PRKAR2A,"AKAP7	1",0.1
PRKAR2B,"AKAP4	1",0.1
PRKAR2B,"AKAP14	1",0.1
PRKAR2B,"AKAP1	1",0.1
PRKAR2B,"AKAP9	1",0.1
PRKAR2B,"AKAP5	1",0.1
PRKAR2B,"AKAP10	1",0.1
PRKAR2B,"AKAP11	1",0.1
PRKAR2B,"NBEA	1",0.1
PRKCA,"SPP1	1",0.1
PRKCA,"PTPN11	1",0.1
PRKCA,"GNB2L1	1",0.1
PRKCA,"PRKCZ	1",0.1
PRKCA,"RRAD	1",0.1
PRKCA,"RHO	1",0.1
PRKCA,"SCTR	1",0.1
PRKCA,"SEMG1	1",0.1
PRKCA,"SEMG2	1",0.1
PRKCA,"TERT	1",0.1
PRKCA,"SRC	1",0.1
PRKCA,"TP53	1",0.1
PRKCA,"VCL	1",0.1
PRKCA,"VTN	1",0.1
PRKCA,"RPL10	1",0.1
PRKCA,"XK	1",0.1
PRKCA,"PTPN12	1",0.1
PRKCA,"SYK	1",0.1
PRKCA,"SNAP25	1",0.1
PRKCA,"TIAM1	1",0.1
PRKCA,"RGS2	1",0.1
PRKCA,"YWHAZ	1",0.1
PRKCA,"DGKZ	1",0.1
PRKCA,"BTG2	1",0.1
PRKCA,"TEP1	1",0.1
PRKCA,"ARHGEF1	1",0.1
PRKCA,"RAC1	1",0.1
PRKCA,"HAND1	1",0.1
PRKCA,"HAND2	1",0.1
PRKCA,"CYTH2	1",0.1
PRKCA,"RGS7	1",0.1
PRKCA,"SNAP23	1",0.1
PRKCA,"FSCN1	1",0.1
PRKCA,"STXBP1	1",0.1
PRKCA,"SPAG1	1",0.1
PRKCA,"PEA15	1",0.1
PRKCA,"AKAP5	1",0.1
PRKCA,"AKAP12	1",0.1
PRKCA,"RGS19	1",0.1
PRKCA,"YWHAG	1",0.1
PRKCA,"CD163	1",0.1
PRKCA,"TRPV6	1",0.1
PRKCA,"PLCB1	1",0.1
PRKCA,"HSPB8	1",0.1
PRKCA,"PRKG1	1",0.1
PRKCA,"PTGIR	1",0.1
PRKCA,"EDF1	1",0.1
PRKCA,"SDPR	1",0.1
PRKCA,"KCNE4	1",0.1
PRKCA,"ADAP1	1",0.1
PRKCA,"AFAP1	1",0.1
PRKCA,"TRIM29	1",0.1
PRKCA,"PDLIM7	1",0.1
PRKCA,"STXBP3	1",0.1
PRKCA,"TNNI3	1",0.1
PRKCA,"HABP4	1",0.1
PRKCA,"TRPC3	1",0.1
PRKCA,"PPP1R14A	1",0.1
PRKCA,"THOC5	1",0.1
PRKCA,"RARA	1",0.1
PRKCA,"SDC4	1",0.1
PRKCA,"TNNT2	1",0.1
PRKCB,"PTPN11	1",0.1
PRKCB,"GNB2L1	1",0.1
PRKCB,"RRAD	1",0.1
PRKCB,"SPTAN1	1",0.1
PRKCB,"VTN	1",0.1
PRKCB,"RGS2	1",0.1
PRKCB,"CYTH2	1",0.1
PRKCB,"MAPK6	1",0.1
PRKCB,"STXBP1	1",0.1
PRKCB,"GNA13	1",0.1
PRKCB,"YWHAG	1",0.1
PRKCB,"PDLIM5	1",0.1
PRKCB,"AFAP1	1",0.1
PRKCB,"ZMYND8	1",0.1
PRKCB,"RIPK4	1",0.1
PRKCB,"PDLIM7	1",0.1
PRKCB,"HABP4	1",0.1
PRKCD,"PTPN6	1",0.1
PRKCD,"PTPRA	1",0.1
PRKCD,"PRKCZ	1",0.1
PRKCD,"CYTH1	1",0.1
PRKCD,"STAT1	1",0.1
PRKCD,"SHC1	1",0.1
PRKCD,"TIAM1	1",0.1
PRKCD,"TAGLN	1",0.1
PRKCD,"PRKDC	1",0.1
PRKCD,"FSCN1	1",0.1
PRKCD,"ADAM9	1",0.1
PRKCD,"GNA13	1",0.1
PRKCD,"YWHAG	1",0.1
PRKCD,"PLCB1	1",0.1
PRKCD,"AKT3	1",0.1
PRKCD,"PLSCR3	1",0.1
PRKCD,"AFAP1	1",0.1
PRKCD,"RIPK4	1",0.1
PRKCD,"HABP4	1",0.1
PRKCD,"PDP2	1",0.1
PRKCD,"RASGRP3	1",0.1
PRKCD,"PDP1	1",0.1
PRKCD,"YWHAB	1",0.1
PRKCE,"MAPK1	1",0.1
PRKCE,"GNB2L1	1",0.1
PRKCE,"SRC	1",0.1
PRKCE,"TIAM1	1",0.1
PRKCE,"TRPV1	1",0.1
PRKCE,"AKAP9	1",0.1
PRKCE,"GNA13	1",0.1
PRKCE,"VDAC1	1",0.1
PRKCE,"PRKD1	1",0.1
PRKCE,"PDLIM5	1",0.1
PRKCE,"COPB2	1",0.1
PRKCE,"ADAP1	1",0.1
PRKCE,"AFAP1	1",0.1
PRKCE,"PPP1R14A	1",0.1
PRKCG,"VTN	1",0.1
PRKCG,"TIAM1	1",0.1
PRKCG,"RGS2	1",0.1
PRKCG,"YWHAB	1",0.1
PRKCG,"CYTH2	1",0.1
PRKCG,"STXBP1	1",0.1
PRKCG,"PNMA1	1",0.1
PRKCG,"YWHAG	1",0.1
PRKCG,"PDLIM5	1",0.1
PRKCG,"PARD3	1",0.1
PRKCG,"PARD6A	1",0.1
PRKCG,"MARK4	1",0.1
PRKCG,"AFAP1	1",0.1
PRKCG,"HABP4	1",0.1
PRKCG,"PPP1R14A	1",0.1
PRKCG,"PARD6B	1",0.1
PRKCH,"PTPN11	1",0.1
PRKCI,"SRC	1",0.1
PRKCQ,"VAV1	1",0.1
PRKCZ,"SRC	1",0.1
PRKCZ,"YWHAB	1",0.1
PRKCZ,"SQSTM1	1",0.1
PRKCZ,"TRAF6	1",0.1
PRKCZ,"FADD	1",0.1
PRKCZ,"MAP2K5	1",0.1
PRKCZ,"IRS4	1",0.1
PRKCZ,"PARD6A	1",0.1
PRKCZ,"FRS2	1",0.1
PRKCZ,"AKT3	1",0.1
PRKCZ,"FEZ1	1",0.1
PRKCZ,"FEZ2	1",0.1
PRKCZ,"ADAP1	1",0.1
PRKCZ,"AFAP1	1",0.1
PRKCZ,"WWC1	1",0.1
PRKCZ,"PARD6G	1",0.1
PRKCZ,"PDLIM7	1",0.1
PRKCZ,"HABP4	1",0.1
PRKCZ,"PPP1R14A	1",0.1
PRKCZ,"PARD6B	1",0.1
PRKDC,"RPA1	1",0.1
PRKDC,"RPA2	1",0.1
PRKG1,"SPP1	1",0.1
PRKG1,"RYR1	1",0.1
PRL,"PRLR	1",0.1
PRLR,"VAV1	1",0.1
PRLR,"PTPN11	1",0.1
PRLR,"VAV2	1",0.1
PRLR,"TEC	1",0.1
PRLR,"YWHAZ	1",0.1
PRLR,"SOCS3	1",0.1
PRLR,"SOCS2	1",0.1
PRLR,"YWHAG	1",0.1
PRM1,"SRPK1	1",0.1
PRMT1,"IFNAR1	1",0.1
PRMT2,"RXRA	1",0.1
PRNP,"ADAM23	1",0.1
PRNP,"STIP1	1",0.1
PRNP,"SPARCL1	1",0.1
PRNP,"PVRL1	1",0.1
PRNP,"CLSTN1	1",0.1
PRNP,"ERI3	1",0.1
PROC,"PROS1	1",0.1
PROC,"THBD	1",0.1
PROC,"PROCR	1",0.1
PROS1,"TYRO3	1",0.1
PRPH,"PRPH2	1",0.1
PRPH2,"ROM1	1",0.1
PRPH2,"GRAP2	1",0.1
PRRX1,"SRF	1",0.1
PRRX1,"MAFF	1",0.1
PRSS1,"TST	1",0.1
PRSS2,"SLPI	1",0.1
PRTN3,"TNF	1",0.1
PRTN3,"RELA	1",0.1
PSEN2,"SRI	1",0.1
PSG3,"ATF7IP	1",0.1
PSMA1,"PSMA3	1",0.1
PSMA3,"PSMA6	1",0.1
PSMA3,"XRN2	1",0.1
PSMB8,"LSM1	1",0.1
PSMB9,"PSMB10	1",0.1
PSMC3,"VHL	1",0.1
PSMC3,"PSMC5	1",0.1
PSMC3,"PSMC4	1",0.1
PSMC3,"PSMC3IP	1",0.1
PSMC5,"RXRA	1",0.1
PSMC5,"SP1	1",0.1
PSMD7,"SLC2A4	1",0.1
PTAFR,"RGS4	1",0.1
PTH,"PTH1R	1",0.1
PTH,"PTH2R	1",0.1
PTH1R,"SLC9A3R1	1",0.1
PTH1R,"SLC9A3R2	1",0.1
PTHLH,"PTH1R	1",0.1
PTK2,"PTPN11	1",0.1
PTK2,"RET	1",0.1
PTK2,"TLN1	1",0.1
PTK2,"SRC	1",0.1
PTK2B,"VAV1	1",0.1
PTK2B,"LYN	1",0.1
PTK2B,"PIK3R1	1",0.1
PTK2B,"ITGB3	1",0.1
PTK2B,"KCNA2	1",0.1
PTK2B,"PTPN11	1",0.1
PTK2B,"PTPN6	1",0.1
PTK2B,"ZAP70	1",0.1
PTK2B,"PRKCD	1",0.1
PTK2B,"TLN1	1",0.1
PTK2B,"SRC	1",0.1
PTMA,"VIPR1	1",0.1
PTMA,"NCOR1	1",0.1
PTMA,"RAN	1",0.1
PTMA,"HIST2H2BE	1",0.1
PTMA,"HIST3H3	1",0.1
PTMA,"HIST1H4A	1",0.1
PTMA,"NUP62	1",0.1
PTMA,"SET	1",0.1
PTMA,"HIST1H2AJ	1",0.1
PTMA,"SIN3A	1",0.1
PTMA,"HIST2H4A	1",0.1
PTMA,"HIST2H3C	1",0.1
PTMA,"HIST1H2BG	1",0.1
PTMA,"NUTF2	1",0.1
PTMA,"PHB2	1",0.1
PTPN1,"TYK2	1",0.1
PTPN1,"SRC	1",0.1
PTPN1,"RRAS2	1",0.1
PTPN1,"STAT5A	1",0.1
PTPN1,"BCAR1	1",0.1
PTPN1,"STAT5B	1",0.1
PTPN11,"TNFRSF1A	1",0.1
PTPN11,"TEK	1",0.1
PTPN11,"TIE1	1",0.1
PTPN11,"STAT1	1",0.1
PTPN11,"SHC1	1",0.1
PTPN11,"IRS2	1",0.1
PTPN11,"STAT5A	1",0.1
PTPN11,"SPRY2	1",0.1
PTPN11,"PXN	1",0.1
PTPN11,"SLAMF1	1",0.1
PTPN11,"IRS4	1",0.1
PTPN11,"STAT5B	1",0.1
PTPN11,"MPZL1	1",0.1
PTPN11,"SIGLEC7	1",0.1
PTPN11,"SIT1	1",0.1
PTPN11,"MVP	1",0.1
PTPN11,"PILRA	1",0.1
PTPN11,"PAG1	1",0.1
PTPN11,"GAB2	1",0.1
PTPN11,"SLAMF6	1",0.1
PTPN11,"SIGLEC11	1",0.1
PTPN11,"FRS2	1",0.1
PTPN11,"FRS3	1",0.1
PTPN11,"BTLA	1",0.1
PTPN11,"GAB3	1",0.1
PTPN11,"C6orf25	1",0.1
PTPN11,"TREML1	1",0.1
PTPN11,"LILRB4	1",0.1
PTPN11,"SIGLEC12	1",0.1
PTPN3,"ZAP70	1",0.1
PTPN6,"ROS1	1",0.1
PTPN6,"TYK2	1",0.1
PTPN6,"ZAP70	1",0.1
PTPN6,"SSTR2	1",0.1
PTPN6,"SRC	1",0.1
PTPN6,"TNFRSF1A	1",0.1
PTPN6,"SYK	1",0.1
PTPN6,"SIRPA	1",0.1
PTPN6,"KHDRBS1	1",0.1
PTPN6,"IRS4	1",0.1
PTPN6,"STAT5B	1",0.1
PTPN6,"BLNK	1",0.1
PTPN6,"CLEC4A	1",0.1
PTPN6,"PILRA	1",0.1
PTPN6,"PAG1	1",0.1
PTPN6,"GAB2	1",0.1
PTPN6,"SLAMF6	1",0.1
PTPN6,"SIGLEC11	1",0.1
PTPN6,"BTLA	1",0.1
PTPN6,"CUZD1	1",0.1
PTPN6,"PILRB	1",0.1
PTPN6,"C6orf25	1",0.1
PTPN6,"TREML1	1",0.1
PTPN6,"LILRB2	1",0.1
PTPN6,"LILRB4	1",0.1
PTPN6,"SIGLEC12	1",0.1
PTPN6,"CD300LF	1",0.1
PTPN6,"KLRAP1	1",0.1
PTPRA,"PTPRM	1",0.1
PTPRA,"PTPRF	1",0.1
PTPRA,"SRC	1",0.1
PTPRA,"PTPRS	1",0.1
PTPRA,"PTPRD	1",0.1
PTPRB,"TEK	1",0.1
PTPRB,"CNTNAP1	1",0.1
PTPRB,"MAGI3	1",0.1
PTPRB,"F11R	1",0.1
PTPRF,"IRS2	1",0.1
PTPRF,"TRIO	1",0.1
PTPRF,"BCAR1	1",0.1
PTPRF,"PPFIA2	1",0.1
PTPRF,"PPFIA3	1",0.1
PTPRF,"FRS2	1",0.1
PTPRF,"PPFIA1	1",0.1
PTPRM,"GNB2L1	1",0.1
PTPRM,"PPFIBP1	1",0.1
PTPRZ1,"GIT1	1",0.1
PURA,"SP1	1",0.1
PVR,"VTN	1",0.1
PVR,"DYNLT3	1",0.1
PVR,"AP1M2	1",0.1
PVR,"PVRL1	1",0.1
PVR,"PVRL3	1",0.1
PVR,"CD226	1",0.1
PXN,"TLN1	1",0.1
PXN,"SRC	1",0.1
PYGM,"S100A1	1",0.1
QARS,"RARS	1",0.1
RAB1A,"RABGGTB	1",0.1
RAB1A,"RABGGTA	1",0.1
RAB1A,"GOLGA5	1",0.1
RAB1A,"GORASP2	1",0.1
RAB1A,"USO1	1",0.1
RAB1A,"MICALL1	1",0.1
RAB27A,"STX1A	1",0.1
RAB2A,"BLZF1	1",0.1
RAB3A,"RABGGTB	1",0.1
RAB3A,"CASK	1",0.1
RAB3A,"RABIF	1",0.1
RAB3A,"RPH3AL	1",0.1
RAB3A,"RABAC1	1",0.1
RAB3A,"SYTL4	1",0.1
RAB3A,"SYTL5	1",0.1
RAB3A,"RIMS1	1",0.1
RAB3A,"RIMS2	1",0.1
RAB3A,"RAB3IL1	1",0.1
RAB3A,"DMXL2	1",0.1
RAB3A,"RAB3IP	1",0.1
RAB3A,"RPH3A	1",0.1
RAB3B,"RPH3AL	1",0.1
RAB3B,"RIMS2	1",0.1
RAB3B,"RPH3A	1",0.1
RAB4A,"STX4	1",0.1
RAB4A,"DYNLL1	1",0.1
RAB4A,"RABEP1	1",0.1
RAB4A,"KIF3B	1",0.1
RAB4A,"CD2AP	1",0.1
RAB4A,"RABAC1	1",0.1
RAB4A,"RAB11FIP1	1",0.1
RAB4A,"DYNC1LI1	1",0.1
RAB4A,"RABGEF1	1",0.1
RAB4A,"RUFY1	1",0.1
RAB4A,"ZFYVE20	1",0.1
RAB5A,"STX4	1",0.1
RAB5A,"TSC2	1",0.1
RAB5A,"SDCBP	1",0.1
RAB5A,"RABEP1	1",0.1
RAB5A,"RABAC1	1",0.1
RAB5A,"EEA1	1",0.1
RAB5A,"RIN1	1",0.1
RAB5A,"RAB37	1",0.1
RAB5A,"USP6NL	1",0.1
RAB5A,"TBC1D3F	1",0.1
RAB5A,"ALS2CL	1",0.1
RAB5A,"RIN2	1",0.1
RAB5A,"ZFYVE20	1",0.1
RAB5A,"TBC1D3C	1",0.1
RAB5B,"TFRC	1",0.1
RAB5B,"EEA1	1",0.1
RAB5B,"RIN1	1",0.1
RAB5B,"RIN3	1",0.1
RAB5B,"RIN2	1",0.1
RAB6A,"TMF1	1",0.1
RAB6A,"RABAC1	1",0.1
RAB6A,"ERC1	1",0.1
RAB6A,"RABGAP1	1",0.1
RAB6A,"SYTL5	1",0.1
RAB6A,"KIF20A	1",0.1
RAB6A,"BICD2	1",0.1
RAB8A,"OPTN	1",0.1
RAB8A,"MAP4K2	1",0.1
RAB8A,"RPH3AL	1",0.1
RAB8A,"SYTL4	1",0.1
RAB8A,"RIMS2	1",0.1
RAB8A,"RPH3A	1",0.1
RAB8A,"PDE6D	1",0.1
RABGGTB,"PTP4A2	1",0.1
RAD23A,"RPN1	1",0.1
RAD51,"RPA1	1",0.1
RAD51,"TP53	1",0.1
RAD51,"SUMO1	1",0.1
RAD51,"DMC1	1",0.1
RAD51,"RAD51AP1	1",0.1
RAD51,"RAD54L	1",0.1
RAD51,"RAD54B	1",0.1
RAD51,"C17orf28	1",0.1
RAD51,"UBE2I	1",0.1
RAD51,"DNAJA3	1",0.1
RAD51,"BCCIP	1",0.1
RAD52,"RPA1	1",0.1
RAD52,"RPA2	1",0.1
RAG1,"RAG2	1",0.1
RALA,"RASSF5	1",0.1
RALA,"CNKSR2	1",0.1
RALA,"EXOC5	1",0.1
RALA,"EXOC1	1",0.1
RALA,"RALBP1	1",0.1
RALA,"REPS1	1",0.1
RALA,"EXOC3	1",0.1
RALA,"EXOC8	1",0.1
RALA,"RAB8B	1",0.1
RALA,"RALGPS1	1",0.1
RALA,"RGL4	1",0.1
RALA,"EXOC2	1",0.1
RALA,"EXOC4	1",0.1
RALA,"EXOC7	1",0.1
RALB,"REPS2	1",0.1
RALB,"RALBP1	1",0.1
RALB,"REPS1	1",0.1
RALB,"RGL4	1",0.1
RALGDS,"RRAS	1",0.1
RALGDS,"RAP1A	1",0.1
RALGDS,"RAP2A	1",0.1
RALGDS,"RAP2B	1",0.1
RANGAP1,"SUMO3	1",0.1
RAP1A,"RGS14	1",0.1
RAP1A,"RABAC1	1",0.1
RAP1A,"RASA3	1",0.1
RAP1A,"RASGRP4	1",0.1
RAP1A,"RAPGEF6	1",0.1
RAP1A,"RGL4	1",0.1
RAP1A,"RAP1GDS1	1",0.1
RAP1A,"RAPGEF5	1",0.1
RAP1A,"RASIP1	1",0.1
RAP1A,"APBB1IP	1",0.1
RAP1B,"RASSF5	1",0.1
RAP2A,"RGS14	1",0.1
RAP2A,"RASSF5	1",0.1
RAP2A,"RAPGEF6	1",0.1
RAP2A,"RAPGEF5	1",0.1
RAP2A,"RASIP1	1",0.1
RAP2A,"RUNDC3A	1",0.1
RAP2A,"TNIK	1",0.1
RAP2B,"RAPGEF5	1",0.1
RAPGEF1,"HRAS	1",0.1
RARA,"SP1	1",0.1
RARB,"RXRB	1",0.1
RARG,"RXRA	1",0.1
RARS,"AIMP1	1",0.1
RB1,"TFAP2A	1",0.1
RB1,"GNB2L1	1",0.1
RB1,"TMPO	1",0.1
RB1,"SP1	1",0.1
RB1,"TGM2	1",0.1
RB1,"SUV39H1	1",0.1
RB1,"MORF4L2	1",0.1
RB1,"TAF1	1",0.1
RB1,"UBTF	1",0.1
RB1,"RBBP5	1",0.1
RB1,"PRDM2	1",0.1
RB1,"SMARCB1	1",0.1
RB1,"SP3	1",0.1
RB1,"RING1	1",0.1
RB1,"SNAPC3	1",0.1
RB1,"RBBP9	1",0.1
RB1,"RBBP7	1",0.1
RB1,"RBBP4	1",0.1
RB1,"SNW1	1",0.1
RB1,"CBX4	1",0.1
RB1,"SMARCA4	1",0.1
RB1,"PRKRA	1",0.1
