PEX10,1
PEX12,1
PEX13,1
PEX14,1
PEX16,1
PEX19,1
PEX2,1
PEX26,1
PEX3,1
PEX5,1
PEX6,1
PEX7,2
PFKM,1
PGK1,1
PHEX,1
PHF6,1
PHF8,1
PHKA1,1
PHKA2,1
PHKB,1
PHKG2,1
PHOX2A,1
PHOX2B,1
PHYH,1
PIGA,1
PIGM,1
PIK3CA,6
PIKFYVE,1
PINK1,1
PIP5K1C,2
PITPNM3,1
PITX1,1
PITX2,1
PKD1,1
PKD2,1
PKHD1,1
PKLR,6
PKP1,1
PKP2,1
PLA2G6,4
PLAGL1,1
PLCB1,3
PLCE1,1
PLEC,6
PLEKHG5,1
PLEKHM1P,1
PLG,40
PLOD1,4
PLOD2,1
PLP1,2
PML,1
PMM2,1
PMP22,1
PMS2,1
PNKD,1
PNKP,1
PNP,19
PNPLA6,1
POLG,1
POLH,1
POLR1C,2
POLR1D,2
POMGNT1,3
POMP,1
POMT1,3
POMT2,3
POR,9
PORCN,1
POU1F1,1
POU4F3,1
PPARG,228
PPIB,1
PPOX,1
PPP2R2B,1
PPT1,2
PQBP1,2
PRCC,1
PRCD,1
PRF1,1
PRG4,1
PRICKLE1,1
PRKAG2,3
PRKAR1A,6
PRKCG,5
PRKCQ,15
PRKCSH,2
PRKRA,1
PRNP,1
PROC,4
PRODH,1
PROK2,1
PROKR2,1
PROM1,4
PROP1,1
PROS1,9
PRPF3,1
PRPF31,1
PRPF8,2
PRPH,1
PRPH2,3
PRPS1,3
PRSS1,101
PRSS12,1
PRSS2,2
PRX,1
PSAP,6
PSEN1,3
PSEN2,3
PSENEN,3
PSTPIP1,1
PTCH1,3
PTCH2,1
PTEN,32
PTF1A,1
PTGES2,1
PTGS2,168
PTH1R,4
PTPN11,12
PTPN14,1
PTPN2,1
PTPN22,1
PTPRC,2
PTS,1
PUS1,1
PVRL1,1
PVRL4,1
PYCR1,2
PYGL,13
PYGM,50
QDPR,3
RAB18,1
RAB23,1
RAB27A,1
RAB39B,1
RAB3GAP1,2
RAB3GAP2,1
RAB7A,1
RAC2,3
RAD50,2
RAD51C,1
RAG1,2
RAG2,2
RAI1,1
RAPSN,2
RARA,14
RARB,14
RARS2,1
RASA1,1
RASSF1,3
RAX,1
RAX2,2
RB1,16
RBBP8,1
RBM10,1
RBM28,1
RD3,1
RDH12,2
RDH5,4
RECQL4,3
REEP1,1
REL,1
RELN,1
REN,36
RET,4
RFT1,1
RFX5,2
RFXANK,2
RFXAP,2
RGR,1
RGS9,1
RGS9BP,1
RHAG,3
RHO,84
RIMS1,1
RIN2,1
RLBP1,4
RMRP,3
RNASEH2A,1
RNASEH2B,1
RNASEH2C,1
RNASET2,1
RNF168,1
RNU4ATAC,1
ROBO2,1
ROR2,2
ROS1,1
RP1,1
RP1L1,1
RP2,1
RP9,1
RPE65,4
RPGR,3
RPGRIP1,2
RPGRIP1L,3
RPL11,5
RPL35A,5
RPL5,5
RPS10,5
RPS17,5
RPS19,5
RPS24,5
RPS26,5
RPS6KA3,10
RPS7,5
RRM2B,1
RSPH4A,1
RSPH9,1
RSPO1,1
RSPO4,1
RUNX1,4
RUNX1T1,1
RUNX2,1
RXFP2,1
RYR1,3
RYR2,2
SAG,2
SALL1,1
SALL4,1
SAMHD1,1
SAR1B,4
SART3,1
SAT1,1
SBDS,3
SBF2,1
SCARB2,1
SCN1A,16
SCN1B,2
SCN2A,1
SCN3B,1
SCN4A,5
SCN4B,1
SCN5A,145
SCN9A,20
SCNN1A,4
SCNN1B,6
SCNN1G,6
SCP2,2
SDHA,10
SDHAF1,1
SDHD,1
SEC23A,4
SEC23B,1
SEC63,1
SEMA3E,1
SEMA4A,2
SEMA5A,1
SEPN1,2
SERPINA1,2
SERPINC1,10
SERPIND1,3
SERPINE1,28
SERPINF2,1
SERPING1,2
SETBP1,1
SETX,3
SFTPB,1
SFTPC,1
SGCA,2
SGCB,2
SGCD,3
SGCE,1
SGCG,2
SGSH,2
SH2B3,2
SH2D1A,1
SH3BP2,1
SH3TC2,1
SHH,4
SHOC2,1
SHOX,1
SHROOM4,1
SI,2
SIX1,1
SIX3,1
SIX5,1
SIX6,1
SLC10A2,1
SLC11A1,2
SLC12A1,12
SLC12A6,1
SLC16A2,1
SLC17A5,2
SLC1A1,6
SLC1A3,3
SLC22A12,1
SLC22A4,1
SLC22A5,2
SLC25A13,2
SLC25A19,1
SLC25A20,1
SLC25A22,1
SLC25A38,1
SLC26A2,2
SLC26A4,2
SLC26A5,1
SLC27A4,1
SLC29A3,1
SLC2A1,4
SLC2A10,1
SLC2A2,3
SLC2A9,1
SLC30A8,1
SLC33A1,1
SLC34A1,1
SLC34A2,1
SLC34A3,1
SLC35A1,1
SLC35C1,2
SLC35D1,2
SLC36A2,2
SLC37A4,2
SLC39A13,1
SLC39A4,1
SLC3A1,2
SLC40A1,1
SLC45A2,1
SLC45A3,1
SLC4A1,8
SLC4A11,2
SLC4A4,1
SLC52A3,1
SLC5A5,3
SLC6A19,6
SLC6A2,98
SLC6A20,3
SLC6A5,2
SLC6A8,3
SLC7A7,3
SLC7A9,3
SLC9A3R1,1
SLC9A6,1
SLITRK1,2
SLURP1,1
SMAD2,3
SMAD4,12
SMARCAL1,1
SMC1A,5
SMC3,3
SMN1,2
SMN2,2
SMO,1
SMPD1,1
SMS,1
SNAI2,2
SNAP29,1
SNCA,2
SNCB,1
SNRNP200,2
SNRPN,1
SNTA1,1
SOD1,1
SOS1,5
SOST,1
SOX10,2
SOX17,1
SOX18,1
SOX2,2
SOX3,4
SOX9,3
SPAST,1
SPATA7,2
SPG11,1
SPG20,1
SPG21,1
SPG7,1
SPI1,1
SPINK1,2
SPINK5,1
SPRED1,1
SPTA1,2
SPTAN1,3
SPTB,2
SPTBN2,2
SQSTM1,2
SRD5A2,6
SRPX2,1
SRY,2
SS18,1
SSX1,1
SSX2,1
ST14,2
ST3GAL3,4
ST3GAL5,1
STAR,4
STAT1,6
STAT3,6
STAT5B,3
STIL,1
STK11,4
STOM,1
STRA6,2
STRC,1
STS,2
STX11,2
STX16,2
STXBP1,2
SUCLA2,1
SUCLG1,1
SUFU,1
SUMF1,2
SURF1,1
SYCP3,2
SYN1,1
